STATISTIC,RANK,W,L,W/L%,MOV,ORTG,DRTG,NRTG,ADJUSTED_MOV,ADJUSTED_ORTG,ADJUSTED_DRTG,ADJUSTED_NRTG,PLAYOFF_TEAM,AVERAGE_AGE,PW,PL,SOS,SRS,PACE,FT_RATE,3PA_RATE,TS%,OFFENSIVE_EFG%,OFFENSIVE_TOV%,OFFENSIVE_ORB%,OFFENSIVE_FT/FGA,DEFENSIVE_eFG%,DEFENSIVE_TOV%,DEFENSIVE_DRB%,DEFENSIVE_FT/FGA,TOTAL_ATTENDANCE,ATTENDANCE/G,G,MP,PER100_FG,PER100_FGA,PER100_FG%,PER100_3P,PER100_3PA,PER100_3P%,PER100_2P,PER100_2PA,PER100_2P%,PER100_FT,PER100_FTA,PER100_FT%,PER100_ORB,PER100_DRB,PER100_TRB,PER100_AST,PER100_STL,PER100_BLK,PER100_TOV,PER100_PF,PER100_PTS,OPP_PER100_FG,OPP_PER100_FGA,OPP_PER100_FG%,OPP_PER100_3P,OPP_PER100_3PA,OPP_PER100_3P%,OPP_PER100_2P,OPP_PER100_2PA,OPP_PER100_2P%,OPP_PER100_FT,OPP_PER100_FTA,OPP_PER100_FT%,OPP_PER100_ORB,OPP_PER100_DRB,OPP_PER100_TRB,OPP_PER100_AST,OPP_PER100_STL,OPP_PER100_BLK,OPP_PER100_TOV,OPP_PER100_PF,OPP_PER100_PTS,FG%,AVERAGE_DISTANCE,%FGA_2P,%FGA_0-3,%FGA_3-10,%FGA_10-16,FGA_16-3PT,%FGA_3P,FG%_2P,FG%_0-3,FG%_3-10,FG%_10-16,FG%_16-3PT,FG%_3P,%ASTD_2P,%FGA_DUNKS,DUNKS_MADE,%FGA_LAYUPS,LAYUPS_MADE,%ASTD_3P,%FGA3P_CORNER,FG%3_CORNER,HEAVE_ATTEMPTS,HEAVE_MAKES,OPP_FG%,OPP_AVERAGE_DISTANCE,OPP_%FGA_2P,OPP_%FGA_0-3,OPP_%FGA_3-10,OPP_%FGA_10-16,OPP_FGA_16-3PT,OPP_%FGA_3P,OPP_FG%_2P,OPP_FG%_0-3,OPP_FG%_3-10,OPP_FG%_10-16,OPP_FG%_16-3PT,OPP_FG%_3P,OPP_%ASTD_2P,OPP_%FGA_DUNKS,OPP_DUNKS_MADE,OPP_%FGA_LAYUPS,OPP_LAYUPS_MADE,OPP_%ASTD_3P,OPP_%FGA3P_CORNER,OPP_FG%3_CORNER
DEFENSIVE_FT/FGA,0.23294117330055306,-0.21176511833008765,0.24883057828225025,-0.2339893545698645,-0.22397630007942423,-0.20921844201837905,0.10763238575889016,-0.22316491447499817,-0.22508061964427897,-0.20480926195384136,0.1066373643670563,-0.2243592421724748,-0.18345381127827384,-0.19405354176419326,-0.20412242608440728,0.2423963389489271,0.06575046566519845,-0.2249449206348771,-0.32234461613917254,0.48476400069794734,-0.4592521859054323,-0.23687013597836257,-0.35221335985072366,0.35891996271536597,0.3794604450521727,0.468624974014439,-0.13306541579585415,0.39050617326747455,-0.428434835551952,1.0,-0.062084315417826934,-0.11630861923086813,0.11645441283444202,0.12367658353884833,-0.3012438935798674,-0.2560136442898285,-0.12542131385407754,-0.466467122241881,-0.47473687703018547,-0.08862027405553603,0.27322012077330604,0.3813350234065416,-0.3483112595894204,0.46801113939588324,0.4886149799808753,-0.08514988880518509,0.33700035232190023,-0.5518895941451842,-0.22492161486057657,-0.21642063183870835,0.11649430592119832,-0.030226271721304883,0.40828929314880286,0.9107314131288433,-0.21613829091732634,-0.38312766796859515,-0.7462015899330983,0.07672240537305991,-0.4401347531525844,-0.4863283932852648,0.20574816217212594,0.11219667730254812,0.1810730191335272,-0.1807844682506087,0.9916007939327668,0.9802766070035501,-0.003344133490952639,0.2826798593159498,-0.3201879814490931,-0.12109845584075489,-0.16182872671799775,0.09025055356546148,0.17087744186298537,0.4118816179163105,0.5355684632427111,0.09834430767222599,-0.12542131385407754,-0.32332274774677505,0.4592268703607149,0.24741894101103357,-0.27509096068927613,0.16328449556150634,0.4623984800874591,-0.4592521859054323,-0.3483112595894204,-0.41233782131362456,-0.04261477299296923,-0.23386864929096352,0.07814404620451616,-0.08862027405553603,0.06692057783233944,-0.036259976742509276,-0.07404585907744793,-0.023242020620398346,-0.1944742652677542,0.13297002659458368,0.07045520828735168,-0.06777930094397891,-0.05472219378525481,-0.056882101742532325,0.07672240537305983,-0.3514675096546505,0.4201370173490349,0.2896812122417222,-0.30966254107788777,0.1593616915311658,0.4356826498777032,-0.42013701734903514,-0.18100717296224506,-0.24296204712041047,0.10176287178194184,-0.2251884690678997,0.08896328282794255,0.20603199386214013,0.19158947652119065,0.007741567763472021,-0.09550387411155517,-0.1156728668607324,-0.2912245180974256,0.2973442463625567,0.4079916885523098,0.13587828944751468
TOTAL_ATTENDANCE,-0.42064504736191355,0.4976007245839493,-0.36463795489779344,0.4367196370517549,0.4137988044959504,0.4211323177223844,-0.1730533302477534,0.41954614934435935,0.4106257405340378,0.4125569962332896,-0.1636852510663257,0.41642015440146757,0.3557958929935103,0.3147250245856737,0.4821188575583696,-0.3437185905667536,-0.17928815258734215,0.41066034029311504,0.040337728079064855,0.020304202157519633,0.20492070064034243,0.36241900813313715,0.34825197183514006,-0.27368024890871445,-0.08106917939858786,0.04949179095807511,-0.1669150886121607,-0.1566492026749871,0.23257345440121374,-0.062084315417826934,1.0,0.9226880287297277,0.41724715153469566,0.4152143084938717,0.3006537135776512,0.01943778727646803,0.29165848395253235,0.2451758219276477,0.20644071636464364,0.2839696341812331,-0.06019322209558213,-0.19707691041671582,0.30239292512577015,0.0596983895414671,0.025862040813935228,0.11655431288471779,-0.12474881609914881,0.32510403506805186,0.19039421303936052,0.24340458043011937,-0.09351599599704753,0.08011879268097051,-0.2934656408756606,-0.05533525757899964,0.4187257133792843,-0.18464003265021198,0.07355079573354976,-0.2635193241043925,0.06242200428235508,0.0960879319164589,-0.18144721109714776,-0.19627640386069775,-0.06584523189267114,-0.1489469573696028,-0.05886771386803576,-0.05121487598696086,-0.04698849384371169,-0.14337897321136922,-0.0719862677875472,-0.17678021871497043,-0.2512266471242221,-0.2672945176557265,-0.39518222516108603,-0.16080261148102418,0.04003693460868977,-0.1643595510832781,0.29165848395253235,0.27003522954254694,-0.20498829740432606,-0.11936502487385475,-0.27285449054285044,0.07139764937864677,-0.0446080067443317,0.20492070064034243,0.30239292512577015,0.18667608676929562,0.17780916979075292,0.2271324706335995,0.2694304665815209,0.2839696341812331,0.0439277939001321,0.07546561312520421,0.15742673922081724,-0.11705863645736707,0.06382769761009352,-0.045461861727503265,0.06920213808729325,0.13645280865836307,0.050546024542674824,-0.025732260358146818,-0.26351932410439266,0.09940082299191864,-0.08930165530375189,-0.10245872484062846,-0.008670009584813626,0.07608292753547403,-0.0643412807200713,0.08930165530375193,-0.14884218002525268,-0.16502630156354348,-0.0690806981704078,-0.001073412889867007,-0.09849194253984732,-0.1818366839676236,-0.23792897192955315,-0.19820864744615133,-0.03025633344205082,0.031509033462815444,0.0855208037250028,-0.22725287305761213,-0.22046319279329002,-0.11247311105705673
ATTENDANCE/G,-0.4628767799535106,0.4797401579799861,-0.46744868729877287,0.48098171442725884,0.4566291120233387,0.38273083774578454,-0.2775692809536545,0.463062556127272,0.4535043537138826,0.3728623091417187,-0.26856544910855057,0.45999794647550807,0.3935717000850994,0.34638007131559667,0.46183425668444067,-0.44866153135528747,-0.19315906342290276,0.4535540477990839,-0.02987826705522047,-0.01912019957721505,0.17671993682555703,0.31558442984126306,0.31370814040111994,-0.24955680436825606,-0.04169031047618115,0.0054429491313664055,-0.26375206715235866,-0.1250720195481172,0.19796551885907054,-0.11630861923086813,0.9226880287297277,1.0,0.0383980296091537,0.03769654190822218,0.3059957369940647,0.06177506666516347,0.2676999048373488,0.21754293064192634,0.18128419387468006,0.25972667309136194,-0.03037486971833817,-0.15783505058676178,0.2691309162782129,0.018325261135240554,-0.010194193115003464,0.10119778492374393,-0.07866335980087225,0.3591817071180316,0.25794851326900514,0.24013073423859452,-0.05038708048749772,0.14037247847759726,-0.2634445383188925,-0.10825042045467703,0.37898153059924483,-0.23072174670801468,0.12469171590036522,-0.352046456697937,0.005437909628377897,0.0514630835575408,-0.2665939273851801,-0.17873988600278912,-0.0012543909635870504,-0.2358369696765663,-0.11213397147447719,-0.09552700818016932,-0.10225461968165606,-0.07979450424903052,-0.0799288563262964,-0.13874772803295732,-0.3088812176665207,-0.22818263940841954,-0.37429805040597625,-0.12130485153022201,-0.006531157915050338,-0.2684983922358911,0.2676999048373488,0.2835020345366885,-0.17674567660794827,-0.16089241893220188,-0.23350380304952134,0.08612994074384983,-0.01290237814682426,0.17671993682555703,0.2691309162782129,0.23511759831387058,0.11654776733229918,0.2031524351329043,0.24151986941457326,0.25972667309136194,0.05140513486670518,0.09026032110339086,0.09898054464567696,-0.18619379572008526,-0.08488039868559644,-0.05802338104831004,0.09121508735045254,0.10125314350118343,-0.027665862988206096,-0.037185641814300154,-0.3520464566979373,0.09455917232230113,-0.039642204162315356,-0.1590927301675469,0.07313507923293927,0.09608352870740489,-0.027401199107312164,0.03964220416231543,-0.23573758242620557,-0.15319473244979614,-0.16835619736044072,-0.05681260388928706,-0.18513789102447367,-0.2669660312098768,-0.2571218234686997,-0.21430636372942927,-0.16525074075654467,-0.04880455260381057,-0.09716853108626064,-0.25957117646604816,-0.21830188898788602,-0.17728039006379068
G,0.00032169511999643026,0.1588775592095063,0.15965740921990187,-0.00022195463781888076,-0.00044602092138833834,0.18783710311144933,0.19877657179679975,-0.00046540074700405224,-0.0003022348756609128,0.1888593394569765,0.20045793384858096,-0.00032841773628544094,-0.001041832049959896,0.0028284012528289383,0.16225557775832336,0.16840526845506648,0.0012046739231969293,-0.0003371894109820174,0.17299736424364565,0.10227459531824414,0.10984738816150508,0.19798231956411316,0.16601000057142287,-0.11369671246384813,-0.11250838975291354,0.11793851177843606,0.18576131263923334,-0.10218302489734511,0.13762671992696038,0.11645441283444202,0.41724715153469566,0.0383980296091537,1.0,0.9971849797677129,0.059073774605787215,-0.10422127564612982,0.13206720164595,0.11820741062979823,0.10230719747026917,0.1284041470467982,-0.07922957600615,-0.13644302524240615,0.15179878035249172,0.11244678756859756,0.09437853287980913,0.055813283801947104,-0.14023570498963586,-0.003558965647344748,-0.11639039838992893,0.06412558739528093,-0.1117305043210385,-0.12349130443447134,-0.13366535877518973,0.11555232689323182,0.19042500434209716,0.05539918121844237,-0.11132040952223185,0.14131175958516373,0.14921589630956103,0.12651406068759002,0.16547701293195713,-0.09513710589683097,-0.16970233813918145,0.16315219399193856,0.11364535690510225,0.09525383778626463,0.11290525131575514,-0.1853686862430412,-0.0033225358048520194,-0.1376809897668926,0.07273320409276032,-0.14877290690708486,-0.1433919560781648,-0.12272220851826969,0.1218342219407563,0.1997562190320203,0.13206720164595,0.023857015950849627,-0.10997268749931201,0.07928115416467248,-0.1614945700597007,-0.01891935323052246,-0.08244803402066668,0.10984738816150508,0.15179878035249172,-0.07012781838031254,0.18197329928473846,0.11176811770789082,0.1330288208917425,0.1284041470467982,-0.009057268617024947,-0.00532798457370154,0.18463308285050273,0.13638345371804894,0.3663272806620356,0.03247874235828762,-0.03404415083231159,0.1231555508578377,0.19468063302291852,0.013937408851434258,0.14131175958516332,0.037105585521823095,-0.1377043216474162,0.10843709725454505,-0.20064477903009326,-0.029507697213744702,-0.09806442428425353,0.13770432164741622,0.16318849721206835,-0.07222385047563808,0.20959148894764115,0.12571571112328095,0.18264829751673167,0.16535816368083042,-0.010367042746983133,-0.012636759289684487,0.3117735399591599,0.19106740861284618,0.4479849902122344,0.0235161233602409,-0.061861808555441114,0.1253351218462083
MP,0.007276314663296037,0.1545443289082715,0.16309346195196509,-0.0036914031219427404,-0.005345052292214981,0.17818712092931727,0.1960017425335309,-0.005492423924649141,-0.0058056771122531785,0.17902674847222255,0.1981457538403976,-0.005947918879325105,-0.0001877064453802874,0.0006104005900021958,0.15625488527551346,0.17346935183582235,-0.004225100499267648,-0.005837240274739394,0.16134720233269242,0.10532211159240273,0.0979985600541434,0.18808748792558155,0.15466596304599103,-0.11010672739490666,-0.10825853441328759,0.12141149257934492,0.1808452223251179,-0.09695990601965469,0.13100381254921992,0.12367658353884833,0.4152143084938717,0.03769654190822218,0.9971849797677129,1.0,0.05246256157581458,-0.10468131072209783,0.12589830555395454,0.10659600366800537,0.09066518989900194,0.125766337381922,-0.071787311571022,-0.12514899495124152,0.1404983258718846,0.11613181056179643,0.09767755613223028,0.05723757944497698,-0.1356339714893163,-0.009624988165661454,-0.11818752935546367,0.061459254231772176,-0.11479628687872086,-0.12589047812868634,-0.12927297473859015,0.12517129561196513,0.18064347027716401,0.05088443561262411,-0.11646845434115766,0.1399324867336691,0.14149791092780822,0.11822749679253543,0.16826286207223082,-0.0914201334163697,-0.16355138871638822,0.1569000898665438,0.12095890586197017,0.10345224903861214,0.10630627671143325,-0.18010959627920006,-0.004504152005581557,-0.1349526737405632,0.06729663233760622,-0.15137862017547632,-0.14033508873592632,-0.11698281756821156,0.12816773835754874,0.19666367828168105,0.12589830555395454,0.01680769997266858,-0.09812373255825137,0.07937602257614841,-0.159764482063112,-0.014333595666742938,-0.07158589948632524,0.0979985600541434,0.1404983258718846,-0.07959235785441471,0.18352320547440892,0.1091983843830475,0.13117446288270043,0.125766337381922,-0.004669457458925275,-0.011794406545612968,0.17726456238959706,0.13202456844089838,0.35875639750913013,0.0378861256614289,-0.02573552770486975,0.12303206122416718,0.19347818229114552,0.01599444255469751,0.13993248673366887,0.028966967858605412,-0.1297673584901686,0.1133735029771432,-0.2010722053199303,-0.02744657816854201,-0.0921267396844093,0.12976735849016863,0.15692928493292563,-0.07682538913413124,0.20708347528637955,0.12041674715382304,0.1819733558951281,0.1681628612449885,-0.012337637105072234,-0.018287073624115243,0.3047752562506156,0.18837313491698632,0.44328921006008787,0.028506155473573075,-0.05540207623915438,0.1277384685005293
PER100_FG,-0.5408358227157155,0.5617105878381277,-0.5428231425412189,0.5612731302611714,0.5717537850505604,0.7418075363137457,-0.0561519570022373,0.5700883220390871,0.5798631797851943,0.7396363675446692,-0.05054523247335502,0.5782053115352854,0.37028812872573524,0.23462363934742358,0.5653154238035729,-0.5452014302827735,-0.10132557751924649,0.5797894753998782,0.1614660527982257,-0.34299404174348885,0.12917926136536914,0.5926165253482221,0.6584847156832058,-0.48639809794425953,-0.016731987043001446,-0.29308928439220594,0.014770965357740477,-0.11542644458744686,0.1720474769015264,-0.3012438935798674,0.3006537135776512,0.3059957369940647,0.059073774605787215,0.05246256157581458,1.0,0.36454380146945464,0.7578831723175714,0.23989424339480567,0.15897371752843897,0.4593017560178944,0.35587005523021303,-0.032624930256061016,0.6280370276643427,-0.2548110060172617,-0.31285740955789204,0.19859828416192415,-0.10933581050946002,0.2348034562824949,0.12186756414308433,0.5392862326563059,0.06575122264869183,0.1318282340309845,-0.4935304434256079,-0.3420942432198491,0.7428730635179205,0.07972710219591161,0.24186181996042064,-0.07585006801889738,0.16035469874467265,0.19473419034961803,-0.15480807664155585,-0.08666940467906752,-0.09482270199889388,0.05546698480535312,-0.29658797291968936,-0.3169980338751595,0.14964154439739896,-0.10764867251034364,-0.25528781316051263,-0.3376579791885621,-0.10645046685098405,-0.31927120004946197,-0.39970523249742784,-0.12005579074896827,-0.3155916600260153,-0.04410126308046013,0.7578831723175714,0.11714634454462312,-0.12924717167369085,-0.07193695069145205,0.012070422699065482,0.05812671956611581,-0.13548862680928941,0.12917926136536914,0.6280370276643427,0.517123920573747,0.3773160805416754,0.4882077529855273,0.42267011137100513,0.4593017560178944,0.07540730673687483,0.1581349427425077,0.22189895125115547,-0.012531651850028578,0.2579764023442975,0.026278700681157684,0.13771249636169874,0.25819933979036175,0.09707826888015991,0.0038174592189603087,-0.0758500680188975,0.1381522530740562,-0.17373803532440335,-0.10124924530830631,0.1469946502763844,-0.05179831979752759,-0.20408180514065963,0.1737380353244035,0.05547928435387791,0.10213536713672336,-0.06302778741743342,-0.014862114630876026,-0.06120718049340503,-0.15495377057310694,-0.2500772733876507,-0.026892196522405213,0.05382353494861084,0.10899921019511233,0.1871119835566323,-0.23144743413652688,-0.23983541793316532,-0.08100878114735584
PER100_FGA,0.05721470596039409,-0.07027352918530176,0.03706856356226364,-0.05452666738969847,-0.055960022142740005,0.019366458532162355,0.09969494863573314,-0.05391516819815079,-0.05457937389264129,0.02359508681390612,0.10088600667504238,-0.05261268656951768,-0.0803227833141352,-0.1235763676639367,-0.07042148621794578,0.03590368444463189,0.03392651779163617,-0.054655031497613825,-0.033520964346492786,-0.6360834089855658,0.04698318004957767,-0.3497492844405949,-0.21863178517433907,-0.6434985642881184,0.20251659057842641,-0.6182975160678283,0.1651956287952848,-0.14028653367636942,0.10951385341156926,-0.2560136442898285,0.01943778727646803,0.06177506666516347,-0.10422127564612982,-0.10468131072209783,0.36454380146945464,1.0,-0.33025220252155624,0.10505273227555847,0.1310284171812722,-0.10312795267659827,0.11148022360655555,0.21162336628099498,-0.2473287140179386,-0.4887967153443073,-0.5131488341085036,0.07879170909377818,0.37982729612196137,0.06718639821718765,0.36700865730156884,0.05361921928681462,-0.037825187636376996,-0.07831700378802546,-0.5321094394806362,-0.26813810042716196,0.023804706025588894,0.23564041668488778,0.1894447299327588,0.1415693496557194,0.13541419020061873,0.13885797037746375,-0.004682644640586849,0.05394588022713973,-0.06066381189716058,0.19228348210210752,-0.25213912653966075,-0.2723762069917332,0.1298390187371499,-0.10750644429165052,0.3561917441803912,0.2817788411657761,0.16073183107862565,-0.35181471431356864,0.06222746223942779,-0.15134335828876597,-0.44142859262821493,0.10629691827771738,-0.33025220252155624,0.18067013980326213,-0.0469745175952838,-0.312448227704745,0.18081372556839,0.17164103324540758,-0.0318492685564916,0.04698318004957767,-0.2473287140179386,-0.09779270314006856,-0.07404860690143951,0.03864104267816071,-0.09737659015864981,-0.10312795267659827,-0.11684528187102547,-0.2937183478530418,-0.24013023595042662,-0.16951573786784316,-0.04870311467392022,-0.15664524925018025,-0.06550731599756598,-0.13131138716081528,0.11327503266216409,0.02104122035685858,0.1415693496557194,0.04315232439542197,-0.12349457118032772,-0.004910980080083957,0.13481409835875022,-0.08799285428829874,-0.18278964745291693,0.12349457118032778,0.19222569265912193,0.19456457663679552,-0.07111880169051744,0.1653290759519544,0.10383705369370907,-0.004819364711983785,0.006684910057951289,0.049082815049287486,0.02160484903024329,0.1075588359785566,0.14431170305462845,-0.007979316703811011,-0.11364730932738064,0.003084757756471986
PER100_FG%,-0.5877741267758426,0.6181088548456102,-0.575964741581632,0.6068203086112766,0.6187438715306004,0.7373744355972848,-0.12771247712446926,0.6155794995249421,0.6257883404639601,0.7321566898519196,-0.12263536648751576,0.6226899411657153,0.4301882228424876,0.32493304281864754,0.6219949849704756,-0.5776980799166975,-0.12893489876585035,0.6257643476419292,0.18486174434148092,0.09761604985195992,0.0979580320975038,0.8447910242361255,0.8206140259590138,-0.04109439439124603,-0.1577008815659836,0.13464774080755074,-0.10201220177639109,-0.017958431147810927,0.0967915730591475,-0.12542131385407754,0.29165848395253235,0.2676999048373488,0.13206720164595,0.12589830555395454,0.7578831723175714,-0.33025220252155624,1.0,0.1695457733156187,0.06932802230285931,0.538342121220987,0.2826820258866289,-0.18106663598836736,0.8098997630227032,0.08249652078120268,0.04198101083537446,0.14245833845714365,-0.37543087404649217,0.18994785120148827,-0.13327175858334817,0.5098210251289457,0.09385464772522883,0.19103427826216957,-0.12623051224640916,-0.15842799460528417,0.7352673421340261,-0.08507794199024694,0.11215070688718408,-0.17687498612169608,0.06643461018422932,0.09870111573833996,-0.1534923311463463,-0.12513712922348252,-0.052346130278560124,-0.08006892864265244,-0.12338655222565421,-0.12991142022985436,0.06084524522441815,-0.03307980897862637,-0.5086259827911406,-0.5394367155079355,-0.2211437979320352,-0.07634099435545232,-0.4487358770024201,-0.014775498700787195,-0.010824069992812869,-0.1201640261279627,1.0,-0.008601445430387652,-0.09803186673496585,0.147185381382532,-0.11417945826786274,-0.06093601703119107,-0.11604722428706304,0.0979580320975038,0.8098997630227032,0.5934126373582052,0.43116105582257663,0.4672022223788531,0.49678861328101753,0.538342121220987,0.15948406868349413,0.36595061407401314,0.3924664527719844,0.10650669388974805,0.29582548612295323,0.13483732022525674,0.18480608437698232,0.3537297293468246,0.018679706364425775,-0.00983464601711242,-0.1768749861216961,0.10856753980409777,-0.0882466578670716,-0.09911881154493207,0.056008736212296364,0.010431379219554057,-0.07851103583070855,0.08824665786707171,-0.08001369482215993,-0.032565690121343624,-0.016017147766512415,-0.13111370385565385,-0.13760907619046364,-0.15354419378150536,-0.25801196943218563,-0.06203536116063381,0.03826383254341703,0.03400710020085957,0.087092944312615,-0.22946319895908734,-0.1617447485996648,-0.08149574832372737
PER100_3P,-0.3068288436318658,0.30798881409661344,-0.2702987666878004,0.29188860617975715,0.30686294990221613,0.5093007070664898,0.08653765668881207,0.30629477205828615,0.3065570650861747,0.5087347802180345,0.09747930322918368,0.30606554211258974,0.21312563843269725,0.15583719282672362,0.3198214199431385,-0.2804207568331501,-0.11076551777385403,0.30636360018990627,0.6031239825282909,-0.44294111987371876,0.9814495119826155,0.5898523911955258,0.7001958205067975,-0.37827506469960487,-0.5789979683295767,-0.4212248490419995,0.27258894678901613,-0.29674608914718204,0.5271411312413485,-0.466467122241881,0.2451758219276477,0.21754293064192634,0.11820741062979823,0.10659600366800537,0.23989424339480567,0.10505273227555847,0.1695457733156187,1.0,0.9830958315945147,0.39882412334110334,-0.8216277475167941,-0.9334183408502179,0.6099645526859393,-0.44381715124723226,-0.47171139657098954,0.11446845423178206,-0.5478096757172728,0.42574571677956086,-0.06039566889910048,0.22854733303818428,-0.08590949689426647,-0.171532575861321,-0.46738925608188253,-0.5025928339211827,0.5166156955970139,0.12438168953420464,0.25171247258752294,-0.03242018555299847,0.59798499375371,0.635228662930819,-0.09775781958780273,-0.4501955538272443,-0.5251802040872215,0.3060060806267703,-0.47966559001337916,-0.5030585209594033,0.19582653028112462,-0.47998522814456346,0.40473501704794773,0.06520102284657403,0.01687480078093939,-0.1632302166456015,-0.3809399499836563,-0.3447862944334287,-0.4666243860587612,0.10003630243963488,0.1695457733156187,0.752819240315677,-0.9814529585790223,-0.293294025859426,0.028519996428813178,-0.4894691806658306,-0.7697857486557967,0.9814495119826155,0.6099645526859393,0.46830309511999746,0.02637292144895771,0.2563213743263887,0.06746906276834481,0.39882412334110334,-0.23111564619169145,0.09448635831632748,0.1892325354371778,0.10399197472515946,0.33607456618893033,-0.28657798511048954,-0.17262853917906132,0.20267063865195342,0.15122874882496584,0.044871147111441106,-0.03242018555299861,0.5173061424806539,-0.6187002802397858,-0.3882955396923865,0.3309268659337176,-0.17026206483258233,-0.6146292079425718,0.6187002802397864,0.30621925790710625,0.3238574479456931,-0.04466966365798366,0.23755393466406802,-0.05054831306319259,-0.09792464913968632,-0.2848677934278759,-0.041166034953487536,0.1387643859370565,0.22446767738526305,0.43775963378809896,-0.3943991493719596,-0.5288530730987052,-0.07220659357203724
PER100_3PA,-0.22595283223719823,0.22177301775395358,-0.18915840874543674,0.2068475817015432,0.2206305282718111,0.4260055455492601,0.1249625998935818,0.22043585335413438,0.22052774870476544,0.42643221731437353,0.13382074530832933,0.22042693515335718,0.15661549234273928,0.10942511771121233,0.23391689864351398,-0.19986086835791306,-0.0786639221286411,0.22032920075797385,0.6323973552387164,-0.45243232874804346,0.9961818222777231,0.5013385330058102,0.6185519679766306,-0.36974158233730176,-0.5721842483361039,-0.44088567382403415,0.32595552689513546,-0.29876261550077365,0.5448918105303378,-0.47473687703018547,0.20644071636464364,0.18128419387468006,0.10230719747026917,0.09066518989900194,0.15897371752843897,0.1310284171812722,0.06932802230285931,0.9830958315945147,1.0,0.22983103937713692,-0.8533366061721259,-0.9411574360897279,0.5773552552735435,-0.46046566896106356,-0.47700473535079096,0.07838296345758461,-0.5204866957524409,0.41002667764929546,-0.05194114253052415,0.17153608703897474,-0.0776692683248064,-0.19444163413234658,-0.4521337801565687,-0.5086421806489191,0.4340017404894948,0.150513916118605,0.2368944870668337,0.008481945993845027,0.6414864300338678,0.6760673683646735,-0.07613518176879243,-0.46980663888595353,-0.5711956760999899,0.3589579127753073,-0.4914909605767023,-0.5149285701661058,0.19519080226486576,-0.5111189533879485,0.45901476263349744,0.09785173946292175,0.06575179371151445,-0.13979111813398074,-0.32234130880803,-0.35203820503073663,-0.4804529900618066,0.13746156991253108,0.06932802230285931,0.7332554859752357,-0.9961808558303751,-0.267390700687264,0.05967101945244952,-0.5107839794005422,-0.8114423727790631,0.9961818222777231,0.5773552552735435,0.446363310227803,-0.02203786076636133,0.21696370421051095,-0.013208277911459234,0.22983103937713692,-0.24896129480239743,0.09913789567973026,0.1952407691038075,0.14592313460113837,0.36453949535357805,-0.311387477002421,-0.22030332568756808,0.09340312950431594,0.16676758723972995,0.05230522317284027,0.008481945993844938,0.5298271097906827,-0.6613184744820938,-0.37058880319185733,0.340378215477099,-0.2216701790128438,-0.6616486681877106,0.6613184744820936,0.3591649004746716,0.3621551239436992,-0.04290137602606884,0.27230075159149625,-0.04689912159394396,-0.07631427814944687,-0.2548414495153016,0.004395758326188361,0.17585845694530494,0.25440632091315335,0.4714297909221571,-0.3832610764066473,-0.5245928433051362,-0.05942607785269693
PER100_3P%,-0.49123271581127553,0.5177471985968143,-0.4767826111628389,0.5064402260631996,0.5210339821049301,0.5654264521945526,-0.17232134732526358,0.5226154178130157,0.5194289000949684,0.5597164401138078,-0.15843260914953713,0.5208878702942208,0.3362059327321916,0.2710489179808688,0.5272560671380195,-0.4842687500330411,-0.19913093311877128,0.5193867628176576,0.046660876007040455,-0.08421994015300639,0.24032413252268925,0.6184821273884338,0.6172287272802772,-0.15966047816352633,-0.2221493824076992,-0.026498536643858834,-0.18822351922523453,-0.07945340555910671,0.08335077228690303,-0.08862027405553603,0.2839696341812331,0.25972667309136194,0.1284041470467982,0.125766337381922,0.4593017560178944,-0.10312795267659827,0.538342121220987,0.39882412334110334,0.22983103937713692,1.0,-0.11242550731629318,-0.26200321665282156,0.34246570470286647,-0.04986050805943625,-0.11550894506710929,0.21390390304242948,-0.3122063789064858,0.21270134076808095,-0.06395661373330351,0.32846034471943364,-0.07177632412242028,0.04210559579730574,-0.22171282533482647,-0.1132938338528974,0.5643770186186021,-0.1082569684487534,0.13477143537954833,-0.22150626404044807,-0.03531334694859988,-0.010326731889724529,-0.14828028113177275,-0.05058106508885672,0.06343956683334773,-0.17404866720996442,-0.07540996807853552,-0.08306881817185403,0.06584386382608956,-0.0031448056080575653,-0.1313919347895847,-0.1349632349320618,-0.25306502232397265,-0.16756381475184057,-0.4014179338448513,-0.06959931170920161,-0.07252175327659675,-0.16258319060939372,0.538342121220987,0.32637852439682113,-0.24034066853293926,-0.22009369624003206,-0.12353745642983745,-0.06412945654584107,-0.046660987889798965,0.24032413252268925,0.34246570470286647,0.23575088415145926,0.2628262916446447,0.2568735618325726,0.4071829770836474,1.0,-0.013713017392443414,-0.015873904808815478,0.007503356750093761,-0.16700906485926253,-0.02629790349554134,0.05292628899453442,0.20456772233729767,0.6244338384050969,-0.039889117484196136,-0.04305313358877842,-0.2215062640404481,0.10099068086387632,0.02249689617275802,-0.20888443581378335,0.04891729138878037,0.21334207171761996,0.0464677913611105,-0.02249689617275803,-0.17394535591911658,-0.10616000210652816,-0.023372838451615398,-0.0906065306150284,-0.035692297526598304,-0.14827193966787938,-0.24712428192924052,-0.24654838146425498,-0.1436224361340714,-0.08379476903608424,-0.03386859619238772,-0.1698218961275803,-0.16599192846273275,-0.09066108210955985
