STATISTIC,RANK,W,L,W/L%,MOV,ORTG,DRTG,NRTG,ADJUSTED_MOV,ADJUSTED_ORTG,ADJUSTED_DRTG,ADJUSTED_NRTG,PLAYOFF_TEAM,AVERAGE_AGE,PW,PL,SOS,SRS,PACE,FT_RATE,3PA_RATE,TS%,OFFENSIVE_EFG%,OFFENSIVE_TOV%,OFFENSIVE_ORB%,OFFENSIVE_FT/FGA,DEFENSIVE_eFG%,DEFENSIVE_TOV%,DEFENSIVE_DRB%,DEFENSIVE_FT/FGA,TOTAL_ATTENDANCE,ATTENDANCE/G,G,MP,PER100_FG,PER100_FGA,PER100_FG%,PER100_3P,PER100_3PA,PER100_3P%,PER100_2P,PER100_2PA,PER100_2P%,PER100_FT,PER100_FTA,PER100_FT%,PER100_ORB,PER100_DRB,PER100_TRB,PER100_AST,PER100_STL,PER100_BLK,PER100_TOV,PER100_PF,PER100_PTS,OPP_PER100_FG,OPP_PER100_FGA,OPP_PER100_FG%,OPP_PER100_3P,OPP_PER100_3PA,OPP_PER100_3P%,OPP_PER100_2P,OPP_PER100_2PA,OPP_PER100_2P%,OPP_PER100_FT,OPP_PER100_FTA,OPP_PER100_FT%,OPP_PER100_ORB,OPP_PER100_DRB,OPP_PER100_TRB,OPP_PER100_AST,OPP_PER100_STL,OPP_PER100_BLK,OPP_PER100_TOV,OPP_PER100_PF,OPP_PER100_PTS,FG%,AVERAGE_DISTANCE,%FGA_2P,%FGA_0-3,%FGA_3-10,%FGA_10-16,FGA_16-3PT,%FGA_3P,FG%_2P,FG%_0-3,FG%_3-10,FG%_10-16,FG%_16-3PT,FG%_3P,%ASTD_2P,%FGA_DUNKS,DUNKS_MADE,%FGA_LAYUPS,LAYUPS_MADE,%ASTD_3P,%FGA3P_CORNER,FG%3_CORNER,HEAVE_ATTEMPTS,HEAVE_MAKES,OPP_FG%,OPP_AVERAGE_DISTANCE,OPP_%FGA_2P,OPP_%FGA_0-3,OPP_%FGA_3-10,OPP_%FGA_10-16,OPP_FGA_16-3PT,OPP_%FGA_3P,OPP_FG%_2P,OPP_FG%_0-3,OPP_FG%_3-10,OPP_FG%_10-16,OPP_FG%_16-3PT,OPP_FG%_3P,OPP_%ASTD_2P,OPP_%FGA_DUNKS,OPP_DUNKS_MADE,OPP_%FGA_LAYUPS,OPP_LAYUPS_MADE,OPP_%ASTD_3P,OPP_%FGA3P_CORNER,OPP_FG%3_CORNER
DEFENSIVE_FT/FGA,0.23342765616247235,-0.21840099315351794,0.25367065035065334,-0.241032104996011,-0.2458165114601958,-0.20543990605794965,0.1163649238681733,-0.24506892068833558,-0.24697549432295163,-0.1994706439829171,0.11731886613389204,-0.2462467166158098,-0.18399595384085468,-0.1691884854809344,-0.22229093102368183,0.2547233635148982,0.0595835909566333,-0.2467399424934465,-0.3299798487430947,0.4758096012304834,-0.4588625276864984,-0.23327592386225976,-0.354150150650109,0.3153420581269248,0.37083727790117876,0.45806517259331075,-0.1172911783128187,0.37887995077500053,-0.44374583066823037,1.0,-0.08086735227993701,-0.12033412243461794,0.11672482304566725,0.15414817965406813,-0.29695871710870686,-0.2366853060882243,-0.1403173626081183,-0.4641722820448247,-0.4797737404094356,-0.07471522317888954,0.2584523060778968,0.3738032047142989,-0.35021819110774527,0.4599039382655437,0.4781452685381988,-0.08204153942785354,0.3359220370054278,-0.5474728987645404,-0.21420827746189644,-0.2686608722123828,0.1257286294445292,-0.0013928577347644706,0.36611381224647493,0.9107774453060864,-0.21255917109106237,-0.3391216444854989,-0.7248759837132424,0.09042206462576274,-0.4400943761458558,-0.49890241208212455,0.19719091291650026,0.15137542460620068,0.1788402889112006,-0.1529158448099432,0.991862166192098,0.980376418237193,-0.03556875644852082,0.30592914924804593,-0.28815188312161866,-0.06264743289737927,-0.1546192051989919,0.05314018329484037,0.17550535997363093,0.40493488003965555,0.4959566915608917,0.10811678471031258,-0.1403173626081183,-0.3069900590394973,0.45876512887846427,0.21956297355122087,-0.26475312769504145,0.16014377385585668,0.48208553520135233,-0.4588625276864984,-0.35021819110774527,-0.3837034023242409,-0.04090096336263554,-0.23660930166569755,0.07649061456948449,-0.07471522317888954,-0.0072444115257212565,-0.025035282058625975,-0.05320332112654679,-0.07037546442380413,-0.2328566734090897,0.11308741158949558,0.09025027197387749,-0.06890681543643822,-0.0355318419033828,-0.06653730784047494,0.09042206462576274,-0.3603022022148311,0.4209498720846119,0.29240699586096414,-0.30400142329349794,0.13912562652168142,0.42700443787274595,-0.4209498720846119,-0.1530863550827421,-0.22682194092742067,0.12006848783820048,-0.19748654468617496,0.07626576921952304,0.19741888874764216,0.19598061961469473,0.004822106901160202,-0.0953145472478842,-0.11403230257219936,-0.2857320281964304,0.3158049529674274,0.40875149028188373,0.1288267460710007
TOTAL_ATTENDANCE,-0.431375531612737,0.5008300394576988,-0.3875266964368848,0.44533679160227196,0.42496416162275014,0.42823842894282627,-0.17886890278146234,0.427946677010077,0.4215830942094787,0.42107490786284996,-0.17154865314194917,0.4250982054585074,0.3534436419567164,0.3078659185150107,0.4815677588219142,-0.3669798776175546,-0.17770508684100175,0.42155359424051386,0.05225601406321008,0.0012023237875327466,0.22278162138287083,0.3696598618128096,0.35744477080751746,-0.29725542228494206,-0.0988480668120055,0.04211034765346846,-0.17800820805773762,-0.1583472638284595,0.23869872286628577,-0.08086735227993701,1.0,0.9331745149196032,0.34883513259134946,0.1149307677703058,0.3206528880787143,0.030916898319003364,0.281065444026474,0.2607482373925235,0.22237299732179597,0.2613954797503852,-0.07223743031924017,-0.2179381762522088,0.31653211173328444,0.04967612322076483,0.007125947530154707,0.1278541722932761,-0.14318936243596594,0.3396075444567744,0.20154027302048694,0.21309535688782497,-0.102737394712377,0.09155177481194261,-0.32312855909110294,-0.08195154702830647,0.42534068349338117,-0.18627594832843639,0.09208564547113753,-0.2761895527933969,0.055461458482733206,0.08715221852743649,-0.18858076910485097,-0.19775744434527714,-0.0675386055516407,-0.17147448473325783,-0.07590535331222091,-0.06474965484641662,-0.05683350059704401,-0.14069075777367326,-0.0833653419660403,-0.15709182103710156,-0.267944035674206,-0.2648339973590316,-0.39718072918651737,-0.16185402776803787,0.017630364177290202,-0.17027802885887416,0.281065444026474,0.2886083197461799,-0.22285118420276495,-0.1402971734038496,-0.2349573500022621,0.04334390272001227,-0.06011377836372629,0.22278162138287083,0.31653211173328444,0.20940911788447075,0.1641871285552593,0.2265674006239473,0.2599094044232693,0.2613954797503852,-0.0013214168772308474,0.07478352826508593,0.14901738911695347,-0.12942121205117782,0.034614317927546795,-0.05734638142923066,0.03544013555999327,0.14500895679627512,0.057104582038309204,-0.02048897931495782,-0.2761895527933969,0.09490454783968859,-0.08642603297934051,-0.10340486003105392,0.05219395927281025,0.07472319243250769,-0.049178757825421485,0.08642603297934051,-0.17126097426731793,-0.15131437577584228,-0.07958594235655662,-0.005036691277810063,-0.10731881572594769,-0.1888803684467229,-0.2574010873047595,-0.18250911816175977,-0.04851128414658137,0.01996699144623728,0.019745972937227445,-0.24592343740511866,-0.20205416957434055,-0.13936862304844966
ATTENDANCE/G,-0.46341934932683826,0.47670369955327413,-0.466573182517929,0.47861106971699063,0.46110565313612695,0.39396546154106404,-0.26075159979176643,0.46499015490488305,0.46001884414711985,0.38597556357430657,-0.2571626134348,0.4644494350608704,0.3873237940826283,0.33032811232285525,0.4597225175163918,-0.4497847203259764,-0.17232966972629055,0.46002411898029427,-0.00985695775827628,-0.026192947266659803,0.20110178110390697,0.3306106471669984,0.3342070585980044,-0.2656660899878663,-0.07065714043291826,0.006639791264193717,-0.25679915089034333,-0.1321908253216639,0.212245549277014,-0.12033412243461794,0.9331745149196032,1.0,0.04200433629806142,-0.01967383145063192,0.32536891441078153,0.05095410008666709,0.26637763996359454,0.237539715741267,0.20240709344064894,0.24293173403671625,-0.04665165879011037,-0.19189358356838385,0.2939970137228803,0.013839076210973472,-0.01913740342487269,0.1166296810526691,-0.1120360267340933,0.3645276907458681,0.24427465945681337,0.20831552695441335,-0.06364171592366838,0.1379514987282485,-0.28723488619707055,-0.1239789828717999,0.3902067875672096,-0.22738373071746448,0.12256425562090359,-0.34812030641316505,0.013937429236027808,0.05969886554310227,-0.2395876290693738,-0.18955645692616832,-0.018985882719044965,-0.24957551313212178,-0.11613538345151442,-0.09848073037268983,-0.10505097443663947,-0.08883917808962027,-0.09091412617103002,-0.13561016896883663,-0.3216903336119467,-0.21734206738002654,-0.38584287999909117,-0.12983483773313098,-0.017051793831137214,-0.25170488591553,0.26637763996359454,0.29944532366201165,-0.20113196523243157,-0.1739436991243448,-0.20664715410814702,0.050573857632449946,-0.03456580406035345,0.20110178110390697,0.2939970137228803,0.25964301974719134,0.11400268862638938,0.21460960211434993,0.2453591172123091,0.24293173403671625,-0.003737391158434894,0.09657928484638115,0.11167704745943209,-0.19097578374124233,-0.08416371833767713,-0.059266545433449926,0.05810391424078408,0.11649796663029943,-0.012540739329905551,-0.027590618671658372,-0.34812030641316505,0.09740583101978119,-0.05292804229129676,-0.15878788646246295,0.1203245249085998,0.09711906131447358,-0.023458201482160438,0.05292804229129676,-0.24936781595220617,-0.1390570942280722,-0.16225588593300558,-0.057604817952153727,-0.16113207319535255,-0.239881067252548,-0.2782486541189121,-0.1962388362594947,-0.16033102060238869,-0.058959515597138024,-0.11668044813979636,-0.27536818496468796,-0.20603441705635087,-0.17924636971915486
G,0.0046610651534654424,0.14948352959078692,0.16101325827365537,-0.011414044397556063,-0.017838652784046043,0.1904205921391313,0.20336536969016006,-0.01895549152702323,-0.01968488463171121,0.1934394409095391,0.20674069895067906,-0.021437066017496176,-0.015095184110613998,0.005516265858883858,0.1426305060456233,0.1708543177729061,0.016173987106687153,-0.019918849280160994,0.19325664109861773,0.10393801385752667,0.10968845122275453,0.20422521235875765,0.16419710035893337,-0.136337091707804,-0.11754788682716064,0.12656563736430895,0.19835693154586223,-0.09873396285665421,0.14400981635491908,0.11672482304566725,0.34883513259134946,0.04200433629806142,1.0,0.4315214141802491,0.056803651725344115,-0.08765754357396383,0.12774063419528933,0.12076254271117626,0.10301518772582276,0.11646265999516384,-0.08171752493223487,-0.13393580046319278,0.15625668832388134,0.12417547692395478,0.0973320582021098,0.045628403763489526,-0.13887649885044026,-0.004588744593220127,-0.09655861578961171,0.05463047236377937,-0.11566129997827064,-0.121526779932541,-0.1563366590202549,0.11127978568171701,0.192169534469588,0.0719634546780502,-0.11147727659274732,0.15049206155996092,0.15328685041791446,0.10695682115291008,0.1607967934963837,-0.0854433943791242,-0.17705912374882332,0.17775977038197852,0.1136522423897443,0.09769024233301969,0.1144967074363886,-0.20504168185854732,-0.0067244629363863466,-0.1252680634272334,0.08791338719782947,-0.17537699274511523,-0.13435650908009772,-0.12122405790083386,0.11002872988809476,0.20404079772995365,0.12774063419528933,0.02055578568508546,-0.1098890076276558,0.09489486951747371,-0.1451284569816212,-0.0372532341495069,-0.08268486685389398,0.10968845122275453,0.15625668832388134,-0.0720246840317187,0.16687984313394524,0.08338194846083986,0.12339461407560233,0.11646265999516384,-0.016271620442623383,0.019913250488160297,0.19683191058373048,0.14290105330680072,0.34421824941159873,0.03793115680418092,-0.06595636313617506,0.1420522007384777,0.1815187212564823,-0.00011860005035628996,0.15049206155996092,0.03870119879211659,-0.12730645216719932,0.11933947363641977,-0.20143980589776134,-0.051716832476116414,-0.07351161785391479,0.12730645216719932,0.1778268190859477,-0.06514425633570976,0.20620905512788817,0.15382405588074705,0.16256708066498787,0.16069689587709876,-0.009227902400804289,-0.009052122881382633,0.3076245746212843,0.2003858648797634,0.4010211314598751,0.03139397362488649,-0.06186448890794435,0.10726724359190248
MP,0.12071399264255284,-0.018463106084402235,0.16176895965309177,-0.0934889992214435,-0.11378251983225501,-0.05084740167283318,0.07613873812694365,-0.11561839506836094,-0.1216362165301431,-0.05117145184893507,0.08421478755331267,-0.12337582202784904,-0.035104653570422875,-0.05646407921407888,-0.04039095710270079,0.1850962949449198,-0.0633993801070619,-0.12176758951720233,-0.03975242495399172,0.05539068946176781,-0.10365850249465892,-0.052577456714071144,-0.09089133188236907,-0.042536772416006945,0.00524159563301387,0.06713243941892176,0.048278645751829934,0.03549718030980611,-0.05499846143998901,0.15414817965406813,0.1149307677703058,-0.01967383145063192,0.4315214141802491,1.0,-0.07380108738878405,0.000567550181971943,-0.04265069552605719,-0.09491925329883978,-0.10124346248387832,-0.0010630672240187792,0.04129761576631775,0.09008451702715539,-0.09188845178221994,0.07624699594975157,0.06245990629452284,0.03093668903540152,0.013287359625304482,-0.10078162277753051,-0.08046699408778091,-0.001128396806350032,-0.08311511124916156,-0.08166909278969424,-0.03447625257606412,0.16565247783691217,-0.05020653660088895,-0.006421300037184233,-0.12432677514499893,0.06951529080530375,-0.007953070831625858,-0.04478839419822637,0.12102638498616927,0.014894836246724647,-0.014190473925927493,0.02375224325272301,0.1493206229466351,0.15087244752616008,-0.03101151040363358,0.016220662641909467,0.013845295566741475,0.02419477546361331,-0.010420240087642823,-0.11298751069654685,-0.01026433394984515,0.03643353113396481,0.11531536192500998,0.07344810340201582,-0.04265069552605719,-0.06493208736037741,0.10358640868105072,0.0489948356839503,-0.07777930264382421,0.044843660543953584,0.11198284430021194,-0.10365850249465892,-0.09188845178221994,-0.18110875145567817,0.05943732470993102,0.007026533199288628,0.03847988740963158,-0.0010630672240187792,0.04349023722928164,-0.09325644950317219,-0.009149281539727383,0.02652905887878177,0.09221593886957825,0.04515483774491508,0.057270192661399606,0.06755053688658062,0.06306254382163938,0.006779743637861271,0.06951529080530375,-0.0998909092399703,0.03243859126455338,0.12101344568080533,-0.11987667551481407,-0.01105561336609509,0.012427388936487907,-0.03243859126455338,0.023613362457665956,-0.10296222944649967,0.06126962077891488,0.03657188799629073,0.07578448053228602,0.12120346893664982,-0.013591920188594724,-0.056937353425103976,0.07169046009830446,0.07195558880517937,0.14690438644216358,0.0985513315166493,0.07789045678496846,0.10638988264560233
PER100_FG,-0.5309295805074938,0.5381788619987478,-0.5251207113257411,0.538538831710626,0.5420756120208058,0.7180338333421145,-0.06766685092786315,0.5431461969319539,0.5510163927534502,0.7166301239342902,-0.0650401596032908,0.5513038098497282,0.3674414996035397,0.20737639389154697,0.5400667710743086,-0.5263374189782758,-0.08121465849407294,0.5509980109934329,0.14133227423170205,-0.35012625398287667,0.1433121497974814,0.5466685240209697,0.6194318955085408,-0.4907416205305161,-0.033375007902074885,-0.29981791025173554,0.0005626630211464377,-0.09828844328875007,0.19108993052142514,-0.29695871710870686,0.3206528880787143,0.32536891441078153,0.056803651725344115,-0.07380108738878405,1.0,0.38319446215934333,0.7247063351386416,0.24512510255128364,0.17199846148290457,0.403949684355872,0.34504858719075665,-0.04273785060072113,0.6161982313602599,-0.2584496741316399,-0.3150542590157652,0.17544967463929212,-0.10681931340181317,0.24074355792570934,0.12941086645757793,0.5059194967508224,0.10050927233368377,0.1280555585759465,-0.50166963410992,-0.3358421337912558,0.7192586597544826,0.06974285479467207,0.23445528215159364,-0.09499339727125093,0.13750064859476188,0.17638935942596354,-0.16174719433290227,-0.0841946288722033,-0.08446647695550408,0.03147733903866287,-0.2937127546121065,-0.31536933173964316,0.1583746301934464,-0.13203732080931155,-0.21579867746989165,-0.3142557360299048,-0.087430639710164,-0.30667159427422247,-0.4032163767561547,-0.10433310858909625,-0.3245337550024425,-0.056999735695971596,0.7247063351386416,0.12005767106835855,-0.1433832412879482,-0.08588066423861654,0.021500370920013227,0.03814158769755267,-0.15137090810311407,0.1433121497974814,0.6161982313602599,0.5047346709610856,0.3336596101289538,0.45471105143700546,0.38047681542009065,0.403949684355872,0.06121734864227296,0.13442525935701538,0.1967744687284089,-0.008926797346197793,0.2512503833824045,0.03272450789209408,0.11420163622605299,0.24776437246385039,0.08114472331236919,0.018665708140864837,-0.09499339727125093,0.09908779495311427,-0.15502630292510214,-0.07067770715155086,0.17558002508386233,-0.03652958418064383,-0.1951453177785686,0.15502630292510214,0.03164015544342414,0.09647254388719176,-0.09666192117308989,-0.018605727974099897,-0.05279911449668646,-0.16191732719982613,-0.2376006828661655,-0.02217270742700099,0.04787338959599733,0.11625915359236774,0.18363606291992657,-0.22166046833528533,-0.22879811734044903,-0.09759896471914348
PER100_FGA,0.06232120890108172,-0.07926147586746925,0.05041732437487762,-0.0674265511652237,-0.06068931697782865,0.034359522782359236,0.1225151071877259,-0.056331629424137435,-0.05609249157080678,0.039793893346619126,0.12230695095061854,-0.05350231336366385,-0.09071213051872519,-0.13031070966392244,-0.0708874059096039,0.04291942220033425,0.03985580041537507,-0.056119900425828116,-0.03536010192950398,-0.591401706167837,0.05155510820873266,-0.33298776402389485,-0.2038532260627749,-0.6309025919354545,0.21629401320035585,-0.5754110227480285,0.1801945295031508,-0.12291806575697703,0.10044378208897893,-0.2366853060882243,0.030916898319003364,0.05095410008666709,-0.08765754357396383,0.000567550181971943,0.38319446215934333,1.0,-0.30527871773715304,0.10689000993959048,0.13633819544681555,-0.09584904851585653,0.10652477541736768,0.21822315677288165,-0.23499966561665764,-0.4480635336472219,-0.4753986772707316,0.07658569611715749,0.38162224223071695,0.04863846852240642,0.3368003840499643,0.044584537327326985,-0.023684207569284514,-0.08616059106971828,-0.5134929200645859,-0.23932903345998208,0.041009032060984815,0.24367425093692208,0.16941343075049464,0.15494978241994933,0.13406488038227451,0.14046827693847178,0.01804661290565563,0.06795845940432402,-0.05088502067580802,0.1951700882784086,-0.2349880421342823,-0.24893499366650781,0.12494938097487586,-0.10374485308408449,0.3278850469772844,0.26361785498323426,0.15896271686504823,-0.33861273032912875,0.04763471840235475,-0.13501453840407096,-0.4136257487012536,0.12793154427609502,-0.30527871773715304,0.1531312723655058,-0.05152162663903889,-0.28161387323664855,0.19720370783361604,0.17651229700498347,-0.04823780749088335,0.05155510820873266,-0.23499966561665764,-0.08683777950372384,-0.04834604711045668,0.02515179346329397,-0.10230062777013511,-0.09584904851585653,-0.13081162907592483,-0.2818164391949292,-0.23158040780807712,-0.1490365743412227,-0.042812345860993986,-0.16973646316559496,-0.07372208093114248,-0.12458926856087701,0.0909507456564483,0.02566249608166527,0.15494978241994933,0.024808600604324202,-0.1174099614228667,-0.005107080962670992,0.1494022048981027,-0.08864256383711733,-0.1879182927936967,0.1174099614228667,0.19500550557470597,0.20011355720349502,-0.06239970186374144,0.15122939922196457,0.08672567019125368,0.01793209913647455,0.0033919217329941584,0.05233090393102961,0.025063669841018477,0.09500972322287292,0.15040441401181373,-0.01428620500994743,-0.1083647004816111,0.012425972068447005
PER100_FG%,-0.5776665268861993,0.5950075602968665,-0.5560747094376616,0.5847908131796545,0.5859387141972939,0.717352599138938,-0.13327173002082218,0.5828509772454175,0.5937409097755141,0.712922800897959,-0.13250544327485572,0.5911225469395668,0.4354397334003804,0.28923283840977093,0.59369931206805,-0.5548032288627665,-0.08673384763134408,0.5937062703943067,0.1643223046754554,0.08084257895437799,0.09603797518403759,0.8190238406362984,0.7919455944345397,-0.057249183005398094,-0.16716608197439037,0.12134321898425104,-0.10697947062011734,-0.009203496132030366,0.11342138457649999,-0.1403173626081183,0.281065444026474,0.26637763996359454,0.12774063419528933,-0.04265069552605719,0.7247063351386416,-0.30527871773715304,1.0,0.16179092600770187,0.06636775810003268,0.484885718029769,0.2849546271739077,-0.1885661765993665,0.8135901293565178,0.07866520189510355,0.04055847481744346,0.1264616893198028,-0.37001353954074695,0.19454458645506023,-0.11230173775063558,0.4612685282113366,0.11260006731901141,0.18128472691466496,-0.1469584759436377,-0.15923740024001642,0.7146432376807549,-0.08254147048869603,0.1179805574845698,-0.1867240390153888,0.05734977518980042,0.09115494192074973,-0.16748884080556034,-0.12628770114902121,-0.05561470566813793,-0.08784725414475693,-0.1380396215592529,-0.14752846050180835,0.0624747919611829,-0.05662330347484925,-0.4764500901742575,-0.5314750285477736,-0.16526840910295842,-0.0791999135909657,-0.4305146780571466,-0.005760422258020336,-0.010007750998029624,-0.1270591870835975,1.0,0.00385752487869861,-0.096119200101476,0.11167878583199005,-0.11182967161187711,-0.08604542860847159,-0.10987417896861545,0.09603797518403759,0.8135901293565178,0.5667735341981016,0.3914353622441453,0.4607474476098619,0.47033746955885924,0.484885718029769,0.1274945315837861,0.35081034404745337,0.3792626674901967,0.09693288882858823,0.27426750901582964,0.16438349727905283,0.17016306516528554,0.3253704968917344,0.03726160857095563,0.004366062997858864,-0.1867240390153888,0.08772057894648567,-0.08439256189802326,-0.05351196441157636,0.05630994560231899,-0.005652467277887867,-0.06398598973085215,0.08439256189802326,-0.08758563351601635,-0.036026558137642356,-0.010515865741150503,-0.1401316211257509,-0.11335643025937292,-0.16751479049261667,-0.21918499125041171,-0.03776421047320194,0.0505924893135973,0.06083632378440987,0.08544479051214561,-0.1954340052778388,-0.12905062177833154,-0.10613366576781276
PER100_3P,-0.29921937076257443,0.2951096899379133,-0.25864170076855597,0.27867550757216286,0.30004224696781845,0.4901320690196606,0.06558477652944544,0.3017924231098253,0.30139081115738675,0.48870295744916675,0.07454124740090605,0.30345169975459346,0.20329597396208662,0.13785514377310992,0.31655438619164156,-0.27871573310221964,-0.08337526477181637,0.30108851794548064,0.5872150195366856,-0.4623294795272064,0.979152495530318,0.5807364637605439,0.6987411563620821,-0.3812111589894432,-0.5863193499217488,-0.43601605678123256,0.24837012554838253,-0.2958881158375484,0.5289612228257605,-0.4641722820448247,0.2607482373925235,0.237539715741267,0.12076254271117626,-0.09491925329883978,0.24512510255128364,0.10689000993959048,0.16179092600770187,1.0,0.9811670467462524,0.4060956076016411,-0.7961492254780232,-0.9191443348107619,0.573603936033912,-0.4612955943101535,-0.4883422940582119,0.1462060751489114,-0.5539850366415922,0.4411976759324455,-0.048175752238130386,0.19775681926374347,-0.0863037221693413,-0.17976443962324595,-0.47557217961520654,-0.5146892959004505,0.4986198630734799,0.11074298204152816,0.2533734956689157,-0.05066827678600976,0.556992589078114,0.5860988833737572,-0.07897158252473314,-0.445805543174435,-0.4682430572073494,0.2564387275207739,-0.477157349875118,-0.4991688038129972,0.20200134747848264,-0.4716933366433984,0.4179399254978103,0.07380794050487204,0.008514108421965814,-0.16902594408154717,-0.38751087929202527,-0.34262141736009327,-0.4770093494619184,0.07831849415356451,0.16179092600770187,0.7320679108191368,-0.9791600330826059,-0.2935048583209431,0.08256746495498406,-0.4547252045111373,-0.7476818828308713,0.979152495530318,0.573603936033912,0.4619499535963097,0.048482384718106335,0.24491202620032756,0.05455405296864124,0.4060956076016411,-0.2388691778039738,0.08554626939077248,0.1691587032677906,0.0860808097814355,0.32338854378981524,-0.2459278361459787,-0.16649633320015605,0.22442152845555927,0.13938326556784983,0.038575763984319014,-0.05066827678600976,0.49155538949572913,-0.5617479021125648,-0.3813979031093813,0.35192266112432335,-0.15760739943662655,-0.5535298982855983,0.5617479021125648,0.2567757603071157,0.30340638068247655,-0.03729757026882208,0.21731330527463255,-0.03187639890927305,-0.07915224053023018,-0.2900943951026038,-0.05539074031837659,0.11667225498387691,0.16710001348069684,0.3965019354408265,-0.4059793027054257,-0.5297152104495284,-0.051008252757940846
PER100_3PA,-0.22024027864949522,0.2142745219621954,-0.18375629886277725,0.19939386656276306,0.2205341607449685,0.40496515515288706,0.09373420197928456,0.22221603645018634,0.22232695520424417,0.40430451117178706,0.10095445525504793,0.2240822776920547,0.1476402185149957,0.09364504173553266,0.23539801835817512,-0.2036135409170791,-0.055669888034785044,0.22201897552863215,0.6136238372420204,-0.47737663562319477,0.9952623171405687,0.49222414682746735,0.6180197077085445,-0.37279357186064704,-0.5789653639825962,-0.4623277051957297,0.2951794974003168,-0.30194606641030725,0.5444533315756975,-0.4797737404094356,0.22237299732179597,0.20240709344064894,0.10301518772582276,-0.10124346248387832,0.17199846148290457,0.13633819544681555,0.06636775810003268,0.9811670467462524,1.0,0.24104072187928888,-0.830613675491968,-0.9244231926468359,0.5365418573713114,-0.48515564454472604,-0.5000495370659648,0.10836463108886164,-0.5247835492935482,0.43098544964679414,-0.03462756091557245,0.14296547644210617,-0.07797148595598083,-0.20265835911037666,-0.45919121465405704,-0.5303336775262997,0.41432880083175877,0.1325874710079137,0.24597923198755253,-0.01725186683246139,0.6027032354794031,0.6295819162495109,-0.05563532843067118,-0.4641118974108508,-0.5102150845118381,0.3021383943695444,-0.49639079696753086,-0.5169980104462294,0.19376867647930474,-0.49677202029795453,0.47481683477592346,0.11360520096829524,0.055893018976064496,-0.14425659335665045,-0.3377914469610339,-0.35338107467344565,-0.4963828560707215,0.10542621924267224,0.06636775810003268,0.7111705599805309,-0.9952568511092167,-0.2724118785042027,0.12027877641506794,-0.4731596715793915,-0.7880119470881622,0.9952623171405687,0.5365418573713114,0.44089367137088653,0.0007944942114583069,0.20623651410103802,-0.019587186114923008,0.24104072187928888,-0.25772992185258603,0.08918327932115871,0.17379614120606296,0.11422161173164815,0.3416025320408096,-0.27196969692100514,-0.21339452206671444,0.12131964245347643,0.15899196248526942,0.0461702201730066,-0.01725186683246139,0.5083072474481184,-0.6057842453167732,-0.3772248030047592,0.36586017846759566,-0.20578203851911353,-0.5990391456799312,0.6057842453167732,0.3024505195693808,0.3449190164027502,-0.04378227268587037,0.2515411445602046,-0.030500675552711895,-0.05586076733160154,-0.25830391770406524,-0.02198774040867493,0.14031184558773294,0.1765190033962079,0.4244437219524337,-0.40174382604341025,-0.5330428905109778,-0.032641746604713785
PER100_3P%,-0.4768338117795403,0.47705668789850997,-0.44079884790427837,0.46649712725616327,0.4786809958093502,0.5370100715678763,-0.14725854086404377,0.47884649775509835,0.4736982552322193,0.5320982632635264,-0.13368446882570867,0.4748634809990858,0.33018772763734633,0.26030090628645697,0.4890478596620957,-0.4516157942270192,-0.19513179352238777,0.4736306307147311,0.03629375360914411,-0.08150256585669431,0.25078665624527313,0.5860661530922314,0.5874792605664635,-0.17051152002085107,-0.23212039005994367,-0.02452035885466473,-0.16830154632674227,-0.0507676265640049,0.10758486306759447,-0.07471522317888954,0.2613954797503852,0.24293173403671625,0.11646265999516384,-0.0010630672240187792,0.403949684355872,-0.09584904851585653,0.484885718029769,0.4060956076016411,0.24104072187928888,1.0,-0.12128130904298765,-0.2758268449792213,0.3188831675697441,-0.044367125716945274,-0.10547079398105552,0.2081189884825568,-0.3145563281572808,0.20566802093637912,-0.0687623783867786,0.2811141797685765,-0.03825951500250041,0.01955175133470454,-0.23627997455072505,-0.10200067522393548,0.5344733009390115,-0.09541838076727058,0.10097298305205793,-0.19469801466719971,-0.05021587781383234,-0.030372570234952278,-0.13678725265556874,-0.0545735627196694,0.06521454577583181,-0.1660961711285426,-0.06298325687140471,-0.07302155723644571,0.06837905604589362,-0.03958094833527602,-0.10417207747441562,-0.13572070457383725,-0.22183506692506585,-0.1626656028269607,-0.3637394728297248,-0.04453721092862376,-0.06466952887079437,-0.13888319135176444,0.484885718029769,0.3299977522943853,-0.25083344867693536,-0.22088615723832403,-0.11928070492194448,-0.07165871179549774,-0.05139053577589335,0.25078665624527313,0.3188831675697441,0.21428588086329597,0.2320008650430135,0.25610058445556977,0.40147793530148806,1.0,-0.02580688722338192,-0.010532961976407096,0.008762915556232998,-0.15189866311744146,-0.033938163743649996,0.047523586514039214,0.17488735575369582,0.6003845414103878,-0.057782596731469224,-0.042575183598089594,-0.19469801466719971,0.09257622303815129,0.041678184278434276,-0.18494258459752738,0.05965024623479577,0.21090912020068325,0.0661481524782162,-0.041678184278434276,-0.16585969366240028,-0.10375187935864552,-0.010839083269891345,-0.10449185730536276,-0.0021088209718317244,-0.1367422384598918,-0.21408205659482785,-0.22626033303150575,-0.1271361716448508,-0.050973620879311815,-0.04678857618981411,-0.11166904353541014,-0.13055870231340216,-0.0924812007936646
